timestamp,pupil,eda,eeg,hr,kss
2025-01-01 12:00:00,5.460691,6.103217,10.15387,82.566711,2
2025-01-01 12:00:01,5.109921,5.828821,11.436693,82.085474,4
2025-01-01 12:00:02,5.105558,5.483456,9.710532,83.784456,4
2025-01-01 12:00:03,4.750159,7.16067,10.296328,88.676773,3
2025-01-01 12:00:04,4.966538,5.671975,12.271962,88.260738,4
2025-01-01 12:00:05,4.660159,6.38431,6.918562,87.246878,4
2025-01-01 12:00:06,5.113301,6.323061,10.813441,82.006206,3
2025-01-01 12:00:07,4.758338,6.211392,10.749321,83.904136,4
2025-01-01 12:00:08,5.872871,5.578293,9.590655,85.896345,3
2025-01-01 12:00:09,4.830963,6.447184,9.622127,86.224965,2
2025-01-01 12:00:10,5.186947,6.036625,10.983923,85.298027,3
2025-01-01 12:00:11,5.209008,5.556516,10.379114,84.854918,3
2025-01-01 12:00:12,4.935735,6.059936,8.567219,86.167107,3
2025-01-01 12:00:13,5.346544,6.188037,9.564291,88.498307,3
2025-01-01 12:00:14,4.866969,6.539702,10.805126,86.596793,3
2025-01-01 12:00:15,5.272952,6.750561,9.898468,85.25692,3
2025-01-01 12:00:16,5.391412,6.252748,8.675062,87.173787,4
2025-01-01 12:00:17,5.62853,5.923435,11.426393,85.191549,4
2025-01-01 12:00:18,4.913851,5.392527,10.963289,85.610156,3
2025-01-01 12:00:19,5.480912,5.582544,9.667133,84.486334,3
2025-01-01 12:00:20,5.253084,6.613991,9.981305,84.258556,4
2025-01-01 12:00:21,5.105472,5.083562,12.079407,88.3675,4
2025-01-01 12:00:22,4.240027,6.84982,11.093127,86.091719,3
2025-01-01 12:00:23,4.782284,5.190708,9.319178,80.040559,2
2025-01-01 12:00:24,5.51237,5.781068,9.667107,90.255092,3
2025-01-01 12:00:25,4.678571,6.442962,10.479057,82.21025,4
2025-01-01 12:00:26,4.932576,5.542603,9.111174,83.083355,2
2025-01-01 12:00:27,5.192979,6.546933,10.509325,83.74418,2
2025-01-01 12:00:28,4.799642,6.55743,9.721125,83.856681,3
2025-01-01 12:00:29,4.969339,6.161664,10.773812,78.923889,3
2025-01-01 12:00:30,5.154036,6.262914,10.782301,82.67778,4
2025-01-01 12:00:31,4.99762,6.318952,10.149444,84.819962,3
2025-01-01 12:00:32,5.220428,5.13536,9.617358,82.784844,4
2025-01-01 12:00:33,5.234862,5.804507,11.671385,84.825398,2
2025-01-01 12:00:34,4.558238,6.532665,10.643197,89.202184,4
2025-01-01 12:00:35,4.955494,6.497786,10.738604,90.156197,2
2025-01-01 12:00:36,4.882384,6.210489,8.197119,87.208717,2
2025-01-01 12:00:37,5.163996,5.478947,12.27651,88.134104,2
2025-01-01 12:00:38,5.489854,6.761194,9.353776,83.794985,2
2025-01-01 12:00:39,4.753177,6.786877,10.155206,82.394337,2
2025-01-01 12:00:40,4.902567,6.603334,11.314904,81.605016,4
2025-01-01 12:00:41,5.11493,5.700536,9.212873,78.426263,3
2025-01-01 12:00:42,5.022607,7.032542,8.78069,86.245644,3
2025-01-01 12:00:43,5.25402,5.490375,10.511956,87.332738,2
2025-01-01 12:00:44,5.039575,5.415436,10.19165,84.167027,2
2025-01-01 12:00:45,4.714219,6.142735,10.574608,86.851976,4
2025-01-01 12:00:46,4.792678,6.278526,9.097024,86.437025,2
2025-01-01 12:00:47,5.198256,6.979565,11.131072,90.423699,3
2025-01-01 12:00:48,5.163595,6.08363,10.175544,82.4119,3
2025-01-01 12:00:49,5.02794,5.264599,9.097438,84.379728,3
2025-01-01 12:00:50,4.847579,5.75521,8.73168,87.831162,4
2025-01-01 12:00:51,5.050837,4.674072,8.520236,84.661205,4
2025-01-01 12:00:52,5.017075,5.658034,10.195387,79.631643,2
2025-01-01 12:00:53,5.203354,5.906403,8.968645,82.264645,4
2025-01-01 12:00:54,5.503121,5.872222,7.316643,83.072479,3
2025-01-01 12:00:55,5.318203,5.379012,10.401144,81.909281,2
2025-01-01 12:00:56,4.573087,6.34692,9.265771,87.756917,4
2025-01-01 12:00:57,5.154373,6.567226,10.283476,87.371304,2
2025-01-01 12:00:58,4.870857,5.207153,9.390356,85.427909,2
2025-01-01 12:00:59,5.018205,6.095292,8.907127,87.094026,2
2025-01-01 12:01:00,5.029554,5.712983,12.023022,79.645171,4
