timestamp,pupil,eda,eeg,hr,kss
2025-01-01 09:00:00,2.384558,2.235004,14.476894,67.13708,10
2025-01-01 09:00:01,2.243364,2.450824,15.818629,64.733943,10
2025-01-01 09:00:02,2.425516,1.919366,15.600582,60.289093,8
2025-01-01 09:00:03,2.513843,1.341587,13.390829,67.285849,10
2025-01-01 09:00:04,2.275853,2.328394,13.28982,65.982911,8
2025-01-01 09:00:05,2.639196,2.506243,15.578206,61.177005,9
2025-01-01 09:00:06,3.050543,1.630711,14.604988,63.247392,9
2025-01-01 09:00:07,2.574514,1.975686,15.134865,62.276065,8
2025-01-01 09:00:08,2.863582,1.904854,15.670614,65.680888,9
2025-01-01 09:00:09,2.266079,2.524089,13.096672,63.779131,9
2025-01-01 09:00:10,3.149237,2.043295,15.292645,65.421002,10
2025-01-01 09:00:11,2.408611,1.747028,14.33855,61.221221,8
2025-01-01 09:00:12,2.454852,1.292004,14.00314,63.062418,10
2025-01-01 09:00:13,2.328826,1.602666,14.31916,67.524351,10
2025-01-01 09:00:14,2.964668,2.652142,15.430271,68.468944,8
2025-01-01 09:00:15,2.162357,1.932509,13.493891,65.663653,8
2025-01-01 09:00:16,2.607902,2.320125,14.744489,61.838376,10
2025-01-01 09:00:17,2.07838,2.559827,13.865262,64.402205,8
2025-01-01 09:00:18,2.010966,1.944332,15.708916,64.308394,10
2025-01-01 09:00:19,2.02854,1.804291,13.510064,71.713571,8
2025-01-01 09:00:20,2.268402,2.881566,13.467268,63.235157,10
2025-01-01 09:00:21,2.297017,1.83273,12.911252,57.226294,9
2025-01-01 09:00:22,2.526048,2.523293,15.456894,62.323199,8
2025-01-01 09:00:23,2.574875,2.356149,15.314361,64.905735,9
2025-01-01 09:00:24,2.768366,2.569002,15.88609,68.434077,10
2025-01-01 09:00:25,2.310902,2.384174,15.563272,68.050967,9
2025-01-01 09:00:26,2.615279,1.683121,14.058826,59.21948,10
2025-01-01 09:00:27,2.740771,2.589746,13.43821,65.210024,10
2025-01-01 09:00:28,2.066998,2.382835,16.725236,64.65617,10
2025-01-01 09:00:29,3.018702,1.802372,16.300401,57.545872,8
2025-01-01 09:00:30,2.001887,1.758824,13.365437,64.190632,10
2025-01-01 09:00:31,2.747956,2.641248,15.076983,68.743408,8
2025-01-01 09:00:32,2.592362,2.10607,13.023072,66.942991,9
2025-01-01 09:00:33,2.193204,1.400963,15.189873,58.371786,9
2025-01-01 09:00:34,2.838763,1.882002,15.528181,65.225855,8
2025-01-01 09:00:35,2.753647,1.378014,15.198213,64.610037,9
2025-01-01 09:00:36,2.300527,2.146339,14.631435,68.518318,8
2025-01-01 09:00:37,2.345199,2.216634,16.327055,64.025395,10
2025-01-01 09:00:38,3.185708,2.134473,14.961569,62.064474,9
2025-01-01 09:00:39,2.699103,2.170392,16.220559,63.697343,8
2025-01-01 09:00:40,2.602671,1.993609,17.007184,62.901135,8
2025-01-01 09:00:41,1.941681,2.080817,15.174751,63.284142,10
2025-01-01 09:00:42,2.747484,1.621553,15.609145,62.452643,8
2025-01-01 09:00:43,2.333494,1.744729,14.945011,70.86136,9
2025-01-01 09:00:44,2.288455,2.349846,15.499137,64.902506,10
2025-01-01 09:00:45,2.915202,1.348316,15.307133,66.78528,10
2025-01-01 09:00:46,2.537986,2.123007,15.037102,65.584793,10
2025-01-01 09:00:47,2.589654,1.27402,14.96935,70.746146,8
2025-01-01 09:00:48,2.071898,2.10209,14.713591,66.711655,9
2025-01-01 09:00:49,2.357195,1.338895,15.044396,68.82563,8
2025-01-01 09:00:50,2.913335,2.034474,15.41128,65.857903,8
2025-01-01 09:00:51,2.712798,2.093703,15.641255,65.366306,10
2025-01-01 09:00:52,2.840165,2.968726,15.724222,61.606339,10
2025-01-01 09:00:53,2.312446,2.447433,16.994898,65.181245,9
2025-01-01 09:00:54,2.492396,2.33369,14.600885,71.954229,9
2025-01-01 09:00:55,2.425781,2.257312,16.080592,64.168841,10
2025-01-01 09:00:56,2.929886,2.109788,14.74948,61.005973,8
2025-01-01 09:00:57,2.681533,2.400561,15.92614,62.431815,10
2025-01-01 09:00:58,2.845088,1.756338,15.942752,69.239574,9
2025-01-01 09:00:59,2.577221,2.390954,14.038257,64.395533,8
2025-01-01 09:01:00,2.117485,3.35868,15.828624,57.930975,8
2025-01-01 09:01:01,2.800642,1.905351,14.329572,65.653202,9
2025-01-01 09:01:02,2.781261,1.696047,14.837594,66.18819,10
2025-01-01 09:01:03,3.108151,1.336267,15.548395,68.546655,8
2025-01-01 09:01:04,2.722171,2.107772,15.309326,66.156273,10
2025-01-01 09:01:05,2.111152,1.464521,13.264659,66.941105,9
2025-01-01 09:01:06,2.324372,1.626098,14.961766,70.675799,10
2025-01-01 09:01:07,2.670623,2.346438,16.397611,62.540606,9
2025-01-01 09:01:08,3.160097,1.583085,15.655625,59.911614,10
2025-01-01 09:01:09,2.438084,2.412441,14.292165,63.081039,9
2025-01-01 09:01:10,2.312691,2.099692,16.280711,63.716358,10
2025-01-01 09:01:11,2.568974,1.699165,15.719068,67.452463,9
2025-01-01 09:01:12,2.357412,2.240589,14.999602,70.978666,8
2025-01-01 09:01:13,2.911291,1.584814,16.619202,62.500442,9
2025-01-01 09:01:14,2.797505,2.014209,14.659499,64.69029,9
2025-01-01 09:01:15,2.208378,1.987575,12.70388,65.46658,10
2025-01-01 09:01:16,1.664695,1.897598,12.592562,59.607576,9
2025-01-01 09:01:17,2.172678,2.791002,14.006974,60.480551,10
2025-01-01 09:01:18,2.417597,2.56604,15.120711,67.887265,10
2025-01-01 09:01:19,2.446817,1.774305,16.220238,67.339427,9
2025-01-01 09:01:20,2.356163,2.014609,15.165496,71.659348,8
2025-01-01 09:01:21,3.035706,2.677809,14.534598,64.597895,9
2025-01-01 09:01:22,2.325133,1.496191,14.709667,63.873388,9
2025-01-01 09:01:23,2.819308,1.761572,17.355987,62.041825,8
2025-01-01 09:01:24,2.027226,1.722967,13.702793,63.840683,9
2025-01-01 09:01:25,2.255675,0.763294,14.125131,63.779982,10
2025-01-01 09:01:26,2.223805,1.982323,14.391472,66.123367,10
2025-01-01 09:01:27,2.337537,2.362097,15.767353,62.184378,8
2025-01-01 09:01:28,2.651569,1.342607,16.369017,68.301016,10
2025-01-01 09:01:29,2.55699,2.191936,14.880022,67.013608,8
2025-01-01 09:01:30,2.806491,1.788978,15.702811,70.057353,9
2025-01-01 09:01:31,2.345165,2.344034,13.556898,64.659662,9
2025-01-01 09:01:32,2.219446,1.786546,15.880741,55.168126,8
2025-01-01 09:01:33,2.489265,2.511139,15.564045,65.857193,9
2025-01-01 09:01:34,2.336502,1.367343,13.959722,68.138057,9
2025-01-01 09:01:35,2.111624,1.548947,14.664679,65.120904,9
2025-01-01 09:01:36,2.46607,1.518548,14.121261,62.466171,8
2025-01-01 09:01:37,2.496613,1.622659,13.690823,66.763867,10
2025-01-01 09:01:38,2.861052,1.896177,15.186896,63.238476,9
2025-01-01 09:01:39,2.628267,2.853218,14.223028,61.842411,8
2025-01-01 09:01:40,2.432776,2.553005,16.144271,63.41536,10
2025-01-01 09:01:41,2.164748,2.000967,15.222871,65.22275,10
2025-01-01 09:01:42,2.509497,1.345466,14.333638,61.91958,9
2025-01-01 09:01:43,2.203812,2.194936,14.799216,68.655901,10
2025-01-01 09:01:44,2.93459,2.107599,15.547544,59.189437,8
2025-01-01 09:01:45,2.250256,2.408523,14.125951,62.362117,9
2025-01-01 09:01:46,2.911079,1.712039,13.658327,65.04834,10
2025-01-01 09:01:47,2.689716,1.912767,14.954095,65.595635,8
2025-01-01 09:01:48,2.621483,1.563593,14.973724,67.883643,10
2025-01-01 09:01:49,1.992292,1.058598,13.045809,65.630138,9
2025-01-01 09:01:50,2.881624,2.337832,15.502462,62.407278,10
2025-01-01 09:01:51,2.881484,2.265029,14.599187,63.317792,9
2025-01-01 09:01:52,2.634904,2.229581,15.878422,62.454082,8
2025-01-01 09:01:53,2.139581,2.269809,14.640158,66.949868,8
2025-01-01 09:01:54,2.292687,2.577198,15.054694,66.208193,10
2025-01-01 09:01:55,2.421839,1.933232,13.989837,67.551161,10
2025-01-01 09:01:56,2.44339,1.436999,14.114492,68.558057,8
2025-01-01 09:01:57,2.81881,2.282902,15.590278,68.198937,8
2025-01-01 09:01:58,2.379623,3.080437,15.151197,65.471819,10
2025-01-01 09:01:59,2.640785,2.448993,15.61697,65.039984,9
2025-01-01 09:02:00,2.886311,2.07166,15.997302,64.272814,8
2025-01-01 09:02:01,2.631404,1.494747,15.733183,61.672548,10
2025-01-01 09:02:02,2.700473,2.10325,16.020213,66.740905,9
2025-01-01 09:02:03,2.652498,1.449029,15.397473,66.798215,9
2025-01-01 09:02:04,2.869586,2.826759,16.436611,64.514267,9
2025-01-01 09:02:05,2.830623,1.533855,16.331912,62.36242,8
2025-01-01 09:02:06,2.532407,1.854573,15.162089,62.360464,10
2025-01-01 09:02:07,2.359006,1.426761,15.127263,68.468202,10
2025-01-01 09:02:08,2.428853,2.231339,15.944806,62.690822,10
2025-01-01 09:02:09,2.471544,2.744659,15.909175,61.337926,8
2025-01-01 09:02:10,2.240493,1.692383,13.545651,61.482504,10
2025-01-01 09:02:11,2.220711,1.713193,16.620183,64.170292,9
2025-01-01 09:02:12,2.462027,2.57194,16.136815,68.056955,8
2025-01-01 09:02:13,3.271813,3.335241,14.144751,58.451448,8
2025-01-01 09:02:14,3.118478,2.993164,14.915148,70.031318,9
2025-01-01 09:02:15,3.311083,2.571179,13.931518,58.29151,10
2025-01-01 09:02:16,2.596866,2.806394,15.382115,62.843514,10
2025-01-01 09:02:17,1.946795,1.693712,14.380805,67.241332,9
2025-01-01 09:02:18,2.352307,1.348734,14.932063,68.160892,8
2025-01-01 09:02:19,2.397014,2.865296,14.960905,63.778224,8
2025-01-01 09:02:20,1.818297,2.380669,13.277932,63.660869,9
2025-01-01 09:02:21,2.4164,1.810718,16.059178,67.602344,10
2025-01-01 09:02:22,3.140988,2.214492,14.5872,67.734592,10
2025-01-01 09:02:23,2.547957,2.500634,16.059735,70.389788,10
2025-01-01 09:02:24,2.374142,2.74865,13.6611,67.869489,10
2025-01-01 09:02:25,2.471028,1.46265,14.27333,64.612149,9
2025-01-01 09:02:26,3.124311,1.692327,13.698243,68.943506,10
2025-01-01 09:02:27,2.844856,1.276297,15.770956,62.959753,9
2025-01-01 09:02:28,2.758153,1.319749,13.929555,66.116528,9
2025-01-01 09:02:29,2.653574,2.085702,13.531526,57.246117,9
