timestamp,pupil,eda,eeg,hr,kss
2025-01-01 11:00:00,3.099161,2.687503,9.441167,65.301447,6
2025-01-01 11:00:01,3.49355,3.573962,11.478185,78.133115,3
2025-01-01 11:00:02,3.482563,3.836178,13.406254,76.648255,4
2025-01-01 11:00:03,3.652289,3.532814,7.5222,74.298745,3
2025-01-01 11:00:04,3.386786,2.955925,9.040588,75.328604,3
2025-01-01 11:00:05,3.519229,4.203971,11.684372,75.309393,3
2025-01-01 11:00:06,3.779406,3.94336,11.801056,73.177608,3
2025-01-01 11:00:07,3.579514,2.899738,9.95836,69.233762,3
2025-01-01 11:00:08,3.455517,4.916681,12.110534,69.624838,3
2025-01-01 11:00:09,3.801886,4.235989,12.442113,72.2196,3
2025-01-01 11:00:10,3.806991,3.957804,10.643119,72.939803,3
2025-01-01 11:00:11,3.390083,3.318026,10.040592,80.303825,3
2025-01-01 11:00:12,3.509008,4.769931,12.100962,68.955232,3
2025-01-01 11:00:13,3.919826,4.908753,9.259445,79.773975,3
2025-01-01 11:00:14,3.626131,4.107314,11.734371,71.269854,4
2025-01-01 11:00:15,3.623927,3.933773,10.926112,73.339348,3
2025-01-01 11:00:16,3.14729,4.367041,11.10019,80.390515,3
2025-01-01 11:00:17,3.27669,2.862712,13.955632,73.06298,3
2025-01-01 11:00:18,3.226643,4.417923,11.665591,73.557411,3
2025-01-01 11:00:19,3.16937,3.407194,9.567494,79.662973,3
2025-01-01 11:00:20,3.609711,4.234059,10.172911,73.283706,3
2025-01-01 11:00:21,3.859548,4.145401,9.175643,73.612697,3
2025-01-01 11:00:22,3.932482,2.953678,12.85534,73.711285,3
2025-01-01 11:00:23,3.541595,4.3554,7.733859,72.138884,3
2025-01-01 11:00:24,3.166384,3.85426,11.057323,77.029557,5
2025-01-01 11:00:25,3.349835,4.978216,13.002939,73.141308,5
2025-01-01 11:00:26,3.460749,4.255151,11.086643,71.912844,5
2025-01-01 11:00:27,2.828719,4.136159,10.326656,80.749125,3
2025-01-01 11:00:28,3.020135,4.287885,12.165681,73.11553,3
2025-01-01 11:00:29,3.925336,3.332962,11.268949,79.891264,5
2025-01-01 11:00:30,4.331394,3.187452,8.060248,75.509599,3
2025-01-01 11:00:31,3.639103,3.321541,11.860499,80.84011,3
2025-01-01 11:00:32,3.490945,4.088358,9.99618,72.088908,4
2025-01-01 11:00:33,3.576093,3.69055,10.135664,74.885754,5
2025-01-01 11:00:34,3.293762,4.508355,13.591578,72.760315,5
2025-01-01 11:00:35,3.609842,4.220891,11.319818,75.550905,5
2025-01-01 11:00:36,3.52369,3.5461,12.803941,75.458317,3
2025-01-01 11:00:37,3.408765,4.369817,11.161225,76.463438,5
2025-01-01 11:00:38,3.941753,4.713645,13.593943,78.088794,3
2025-01-01 11:00:39,3.556862,4.471838,9.799968,79.000592,3
2025-01-01 11:00:40,2.98936,3.090686,12.314908,73.813069,5
2025-01-01 11:00:41,3.642494,5.919498,9.207125,72.691465,4
2025-01-01 11:00:42,3.830585,4.690034,10.490522,75.810984,3
2025-01-01 11:00:43,3.718985,4.535996,8.240417,73.482856,3
2025-01-01 11:00:44,4.002236,3.590924,11.960226,77.037851,4
2025-01-01 11:00:45,3.421948,4.991465,10.645901,75.658743,4
2025-01-01 11:00:46,3.436598,3.705786,11.18385,68.144988,4
2025-01-01 11:00:47,3.592154,3.827581,10.810944,81.186343,3
2025-01-01 11:00:48,3.225475,4.275289,10.844225,75.567774,3
2025-01-01 11:00:49,2.90935,2.85285,12.337727,70.465166,3
2025-01-01 11:00:50,3.927328,4.204639,9.268121,79.918811,3
2025-01-01 11:00:51,3.521712,3.721236,12.840463,79.996948,5
2025-01-01 11:00:52,3.107711,3.928134,11.37001,74.987061,4
2025-01-01 11:00:53,4.072759,3.659223,10.614992,72.247994,5
2025-01-01 11:00:54,4.146137,4.206792,11.358631,74.018105,3
2025-01-01 11:00:55,3.162238,3.710292,9.400953,71.048021,5
2025-01-01 11:00:56,3.548114,4.973392,10.067619,75.899705,3
2025-01-01 11:00:57,3.341406,3.319409,12.235146,76.433176,4
2025-01-01 11:00:58,3.370276,3.158166,12.756931,80.857512,3
2025-01-01 11:00:59,3.215415,3.886449,9.008046,73.280111,4
2025-01-01 11:01:00,3.345622,4.056069,10.166395,74.675782,3
2025-01-01 11:01:01,3.723661,4.582925,11.956369,81.609973,5
2025-01-01 11:01:02,3.608129,4.790765,12.214569,78.654007,4
2025-01-01 11:01:03,2.735232,2.418603,11.245317,78.125982,4
2025-01-01 11:01:04,3.503599,4.464938,7.790152,78.744835,5
2025-01-01 11:01:05,3.723137,3.683454,13.651305,71.771978,4
2025-01-01 11:01:06,3.327175,4.512366,10.874729,75.294421,4
2025-01-01 11:01:07,3.445443,3.335443,9.276534,74.895334,3
2025-01-01 11:01:08,2.630648,4.326407,10.560362,74.994681,4
2025-01-01 11:01:09,3.415355,3.658042,7.998152,73.329926,5
2025-01-01 11:01:10,3.555774,3.01243,12.216235,76.230086,4
2025-01-01 11:01:11,4.03947,3.29232,9.244725,71.466366,4
2025-01-01 11:01:12,3.002351,3.155516,12.670326,75.157134,5
2025-01-01 11:01:13,2.918619,3.390332,10.215446,68.748761,4
2025-01-01 11:01:14,3.84906,4.08407,7.939953,77.230389,4
2025-01-01 11:01:15,3.638556,3.797968,12.955887,70.67189,3
2025-01-01 11:01:16,3.222231,3.300504,11.89017,77.715017,4
2025-01-01 11:01:17,3.454565,3.839241,10.938022,79.539133,5
2025-01-01 11:01:18,3.923279,3.090276,13.293172,74.624696,4
2025-01-01 11:01:19,3.297882,4.283444,10.151474,76.159449,5
2025-01-01 11:01:20,3.323945,4.10866,15.078455,77.598675,3
2025-01-01 11:01:21,3.61704,3.468903,10.109804,72.143223,3
2025-01-01 11:01:22,3.818252,4.630288,13.937417,71.376869,4
2025-01-01 11:01:23,4.034551,4.49527,12.139847,78.636232,3
2025-01-01 11:01:24,3.706628,3.617704,9.00321,78.28083,3
2025-01-01 11:01:25,3.075899,2.506614,12.994891,73.687781,5
2025-01-01 11:01:26,3.167517,3.308022,12.737098,80.579786,3
2025-01-01 11:01:27,3.383092,4.580713,11.620941,82.680121,4
2025-01-01 11:01:28,2.980668,5.243246,10.23972,73.498735,4
2025-01-01 11:01:29,2.938195,4.821877,8.26475,65.849461,4
2025-01-01 11:01:30,3.445682,3.933973,12.447868,76.127814,3
2025-01-01 11:01:31,3.268867,3.249642,12.094614,73.371311,4
2025-01-01 11:01:32,3.502251,3.348466,11.008781,72.089036,5
2025-01-01 11:01:33,4.348294,4.528821,13.166204,78.17196,3
2025-01-01 11:01:34,3.372507,3.511261,13.92627,72.911111,3
2025-01-01 11:01:35,3.860368,2.94398,11.123989,74.02074,4
2025-01-01 11:01:36,3.410298,3.5936,9.407019,76.460798,5
2025-01-01 11:01:37,3.437443,4.481977,13.297298,75.834781,3
2025-01-01 11:01:38,3.927009,3.796946,8.63164,78.574371,3
2025-01-01 11:01:39,3.881962,3.090299,11.443442,69.268122,4
2025-01-01 11:01:40,3.70936,3.302512,10.384478,73.976474,4
2025-01-01 11:01:41,3.289458,4.411364,10.171393,72.883036,3
2025-01-01 11:01:42,3.277036,3.692477,11.773271,69.11359,5
2025-01-01 11:01:43,3.822267,3.353312,10.912356,68.637175,3
2025-01-01 11:01:44,3.609906,4.225973,12.815847,83.885432,4
2025-01-01 11:01:45,3.542826,4.730573,11.584873,73.178427,5
2025-01-01 11:01:46,3.360362,4.05608,13.035225,70.240215,5
2025-01-01 11:01:47,3.775275,4.298989,10.889217,81.895869,5
2025-01-01 11:01:48,3.643445,3.964735,8.346907,76.000476,3
2025-01-01 11:01:49,3.494141,4.62039,10.676555,73.956209,4
2025-01-01 11:01:50,3.822602,4.308309,7.956247,80.973717,5
2025-01-01 11:01:51,3.17591,4.98135,13.421013,75.894077,5
2025-01-01 11:01:52,3.017905,4.310027,8.887866,81.499121,4
2025-01-01 11:01:53,3.209211,3.821057,9.78143,65.387434,5
2025-01-01 11:01:54,3.242404,3.041683,9.814638,76.1535,4
2025-01-01 11:01:55,3.401037,3.388387,11.138182,75.906716,4
2025-01-01 11:01:56,3.364802,3.273431,9.437998,80.462594,3
2025-01-01 11:01:57,3.31643,3.372322,12.208727,65.036825,4
2025-01-01 11:01:58,3.283791,3.968303,12.038992,72.351623,5
2025-01-01 11:01:59,3.361402,4.694696,14.167521,72.70206,3
2025-01-01 11:02:00,3.610178,3.867893,14.201464,84.981786,5
2025-01-01 11:02:01,3.674458,3.751024,12.964559,75.383565,4
2025-01-01 11:02:02,3.317635,4.278081,11.228756,69.548208,5
2025-01-01 11:02:03,3.530535,3.348578,12.290038,72.339039,4
2025-01-01 11:02:04,3.343954,3.758553,11.215501,66.332929,5
2025-01-01 11:02:05,3.968689,4.936138,11.292256,71.85218,3
2025-01-01 11:02:06,3.477688,3.428866,9.678094,76.040882,3
2025-01-01 11:02:07,3.4784,3.938404,13.295438,76.917153,5
2025-01-01 11:02:08,2.977452,3.061012,11.417452,71.690561,3
2025-01-01 11:02:09,3.501784,3.209719,9.901052,76.919734,5
2025-01-01 11:02:10,3.531178,3.846051,10.181497,77.783255,4
2025-01-01 11:02:11,3.794379,3.918949,10.629388,77.725462,5
2025-01-01 11:02:12,3.329336,4.153624,12.395045,78.921815,3
2025-01-01 11:02:13,4.178448,4.892689,10.685723,79.892047,5
2025-01-01 11:02:14,3.51043,3.58001,9.970376,71.192977,5
2025-01-01 11:02:15,3.668297,3.683577,10.112221,67.132599,3
2025-01-01 11:02:16,3.56707,3.854174,11.497617,75.459082,5
2025-01-01 11:02:17,3.589478,5.283073,10.318741,74.782638,5
2025-01-01 11:02:18,3.156268,4.484534,11.456032,72.959463,4
2025-01-01 11:02:19,3.695555,4.938836,9.897347,74.813385,4
2025-01-01 11:02:20,3.032181,5.044657,12.300788,82.456502,3
2025-01-01 11:02:21,4.193469,2.758111,8.914605,71.399003,4
2025-01-01 11:02:22,3.387203,4.509228,12.149122,72.844943,4
2025-01-01 11:02:23,3.443902,4.945279,8.268409,75.720521,5
2025-01-01 11:02:24,3.957871,3.263548,9.395555,83.218263,4
2025-01-01 11:02:25,3.428549,3.325019,12.175805,76.466258,3
2025-01-01 11:02:26,3.622009,3.750761,11.816221,80.122368,5
2025-01-01 11:02:27,3.369089,3.980534,10.632589,74.866729,5
2025-01-01 11:02:28,3.604773,3.890013,11.439532,79.008197,3
2025-01-01 11:02:29,3.648625,3.426242,13.806915,72.414383,4
2025-01-01 11:02:30,3.568268,4.373011,12.969722,82.782011,4
2025-01-01 11:02:31,3.314401,3.882546,10.467736,73.762694,3
2025-01-01 11:02:32,3.632276,4.702525,11.188816,73.927517,5
2025-01-01 11:02:33,4.10531,3.699224,11.138752,69.215956,4
2025-01-01 11:02:34,3.667656,3.948293,10.9182,79.133048,3
2025-01-01 11:02:35,3.485631,4.208371,9.421801,75.312948,3
2025-01-01 11:02:36,4.103258,3.372707,8.964279,70.882878,5
2025-01-01 11:02:37,3.101262,3.944382,10.912277,73.529705,5
2025-01-01 11:02:38,3.776372,4.439498,13.592704,75.760904,5
2025-01-01 11:02:39,3.314708,3.367883,10.643206,76.26724,3
2025-01-01 11:02:40,3.414383,3.908349,14.377302,73.486417,5
2025-01-01 11:02:41,3.510783,3.378268,12.369951,70.786755,3
2025-01-01 11:02:42,3.04618,4.600179,10.364844,78.537698,5
2025-01-01 11:02:43,4.206456,3.708149,11.86647,73.653505,5
2025-01-01 11:02:44,3.227142,4.366089,11.608514,81.371693,4
2025-01-01 11:02:45,3.765318,6.070705,10.622168,77.865575,4
2025-01-01 11:02:46,3.764861,4.62045,10.946022,76.344911,4
2025-01-01 11:02:47,3.372678,4.264781,10.737006,78.275096,3
2025-01-01 11:02:48,4.022176,4.104224,10.175642,75.016423,4
2025-01-01 11:02:49,3.345813,3.972449,12.367506,78.55825,3
2025-01-01 11:02:50,3.146251,4.51796,8.701692,71.321698,3
2025-01-01 11:02:51,3.457724,3.446274,12.246557,79.747975,4
2025-01-01 11:02:52,2.980583,5.111417,8.043919,77.605901,3
2025-01-01 11:02:53,3.375847,3.87124,12.205284,74.974507,5
2025-01-01 11:02:54,3.499904,4.007086,9.953994,73.444745,4
2025-01-01 11:02:55,3.116885,3.91378,12.096226,81.01552,4
2025-01-01 11:02:56,3.40808,4.322953,12.143231,72.91875,4
2025-01-01 11:02:57,3.070973,4.013497,10.851715,77.627743,4
2025-01-01 11:02:58,4.00604,4.319957,13.80572,72.709222,3
2025-01-01 11:02:59,3.228562,5.022152,11.04638,73.628506,3
2025-01-01 11:03:00,3.70701,3.352007,11.510724,82.671973,4
2025-01-01 11:03:01,3.674827,4.744915,13.197803,72.678054,5
2025-01-01 11:03:02,3.456251,4.095041,12.905988,73.90031,4
2025-01-01 11:03:03,3.724521,4.233881,11.668688,76.486566,5
2025-01-01 11:03:04,3.322814,4.66492,12.867575,75.127298,3
2025-01-01 11:03:05,3.703347,4.094594,8.445214,80.007637,3
2025-01-01 11:03:06,3.348724,3.83655,11.972438,76.378532,3
2025-01-01 11:03:07,3.591522,4.253055,11.730763,79.684525,3
2025-01-01 11:03:08,3.540633,4.19633,12.446438,78.152642,3
2025-01-01 11:03:09,4.066419,3.93088,10.315099,75.202742,3
2025-01-01 11:03:10,3.40145,3.705332,11.508139,73.885394,5
2025-01-01 11:03:11,3.214474,4.510503,9.9988,76.938886,4
2025-01-01 11:03:12,3.53422,4.395232,11.230803,75.11778,4
