timestamp,pupil,eda,eeg,hr,kss
2025-01-01 08:00:00,2.826416,2.676471,13.572419,64.47068,10
2025-01-01 08:00:01,2.048861,1.435935,14.384403,62.160616,8
2025-01-01 08:00:02,2.326688,1.88358,15.212614,62.021428,9
2025-01-01 08:00:03,2.170452,2.436164,14.234078,69.85394,10
2025-01-01 08:00:04,3.121347,1.26,15.590424,61.878087,9
2025-01-01 08:00:05,2.506753,2.23758,13.735221,63.16491,8
2025-01-01 08:00:06,2.886509,1.575766,13.52799,61.713479,9
2025-01-01 08:00:07,1.707689,1.8553,14.675753,63.249472,8
2025-01-01 08:00:08,2.353923,1.249542,15.596041,66.32435,9
2025-01-01 08:00:09,2.260703,2.125533,12.174356,66.199754,10
2025-01-01 08:00:10,2.155917,2.936881,13.26707,63.217332,10
2025-01-01 08:00:11,2.457698,1.724448,16.693542,61.159664,8
2025-01-01 08:00:12,2.262066,2.852748,15.772863,63.904126,8
2025-01-01 08:00:13,2.813563,2.221582,14.111423,59.602415,10
2025-01-01 08:00:14,2.607084,1.846979,15.069242,66.298367,8
2025-01-01 08:00:15,2.020849,2.825987,14.666264,66.180528,9
2025-01-01 08:00:16,2.819994,2.461972,15.001211,64.613963,9
2025-01-01 08:00:17,2.655051,1.75649,14.262148,69.446902,9
2025-01-01 08:00:18,2.611499,0.965272,13.594159,71.319284,8
2025-01-01 08:00:19,2.279864,2.169825,13.800542,62.910238,9
2025-01-01 08:00:20,2.838361,2.18277,15.977573,59.586187,9
2025-01-01 08:00:21,2.291577,1.041559,15.425219,66.288936,9
2025-01-01 08:00:22,2.425896,1.739686,12.810177,70.899711,10
2025-01-01 08:00:23,2.208981,2.308546,14.900066,68.982328,9
2025-01-01 08:00:24,2.659801,1.921705,14.596158,63.159011,9
2025-01-01 08:00:25,2.685253,2.14502,15.384475,66.017332,10
2025-01-01 08:00:26,2.954057,2.861871,15.356554,66.044713,8
2025-01-01 08:00:27,2.511223,1.75803,14.504754,67.802998,10
2025-01-01 08:00:28,2.190504,1.9693,14.599537,69.510882,8
2025-01-01 08:00:29,2.568804,2.526942,13.521077,65.055119,8
2025-01-01 08:00:30,2.614068,2.328444,15.062502,63.813541,8
2025-01-01 08:00:31,2.659828,1.750052,14.148539,63.11818,8
