timestamp,pupil,eda,eeg,hr,kss
2025-01-01 08:00:00,5.820709,4.005815,10.078544,99.97732,6
2025-01-01 08:00:01,6.159232,5.378101,10.790486,79.888278,1
2025-01-01 08:00:02,4.960793,5.037199,11.149109,63.428539,7
2025-01-01 08:00:03,4.440423,6.723015,10.411589,62.315645,10
2025-01-01 08:00:04,5.230808,5.667456,10.413246,72.260873,8
2025-01-01 08:00:05,5.109729,7.628968,12.748213,74.893482,1
2025-01-01 08:00:06,4.230546,1.721384,11.280688,64.262635,1
2025-01-01 08:00:07,1.215214,4.202935,11.955207,77.596458,5
2025-01-01 08:00:08,7.506262,4.383629,16.902586,64.182388,3
2025-01-01 08:00:09,4.568095,4.529542,10.865896,78.297945,1
2025-01-01 08:00:10,4.956449,6.524587,11.662651,77.890864,3
2025-01-01 08:00:11,5.944426,3.620195,8.157591,70.96516,4
2025-01-01 08:00:12,4.811048,1.397803,13.073013,70.960473,10
2025-01-01 08:00:13,2.973995,5.756415,13.942809,81.424239,6
2025-01-01 08:00:14,5.637357,1.869928,8.742175,82.819859,6
2025-01-01 08:00:15,4.344781,4.712827,17.182456,79.903977,7
2025-01-01 08:00:16,5.293165,8.518505,11.332516,90.576507,3
2025-01-01 08:00:17,5.14956,7.418156,7.515565,83.313811,5
2025-01-01 08:00:18,4.989825,2.045536,11.783772,84.729872,2
2025-01-01 08:00:19,5.286773,6.040353,9.617831,78.028578,10
2025-01-01 08:00:20,3.249165,4.403153,13.750653,98.989008,8
2025-01-01 08:00:21,3.931974,3.524384,10.261156,94.038622,1
2025-01-01 08:00:22,4.649539,5.216338,11.374214,96.911312,7
2025-01-01 08:00:23,3.566152,7.368148,7.513873,76.013232,10
2025-01-01 08:00:24,4.357905,7.613384,11.378401,63.381384,2
2025-01-01 08:00:25,5.320343,7.574923,13.67679,78.158047,8
2025-01-01 08:00:26,6.480981,3.227273,6.894883,77.788251,6
2025-01-01 08:00:27,3.347831,9.258422,12.833061,88.801583,4
2025-01-01 08:00:28,2.913384,1.676525,6.011023,86.404632,5
2025-01-01 08:00:29,5.318154,0.119531,14.499847,72.750068,8
2025-01-01 08:00:30,4.03701,7.243744,14.716099,88.733075,5
2025-01-01 08:00:31,4.791178,4.580936,9.916765,78.81682,10
2025-01-01 08:00:32,5.850803,4.686768,12.668681,89.696914,5
2025-01-01 08:00:33,4.54873,4.667457,7.516297,75.077535,6
2025-01-01 08:00:34,3.760237,4.740414,7.055681,90.144155,2
2025-01-01 08:00:35,4.285836,4.469416,9.667909,74.859228,6
2025-01-01 08:00:36,5.235414,0.668179,13.492775,87.373108,1
2025-01-01 08:00:37,5.26072,5.670477,11.350809,70.507053,1
2025-01-01 08:00:38,5.27341,4.362245,11.83812,107.080873,8
2025-01-01 08:00:39,4.270849,4.505656,14.091432,92.173502,2
2025-01-01 08:00:40,5.672071,2.282028,10.023897,80.32794,2
2025-01-01 08:00:41,4.196304,3.712113,11.988029,80.201799,2
2025-01-01 08:00:42,4.617026,3.819718,15.449693,78.083804,5
2025-01-01 08:00:43,4.609481,6.772347,12.961474,79.07844,4
2025-01-01 08:00:44,4.292865,3.252581,11.32585,75.250599,10
2025-01-01 08:00:45,3.591465,6.333552,10.569573,62.365512,6
2025-01-01 08:00:46,3.834761,1.44002,5.673154,82.621774,2
2025-01-01 08:00:47,4.916372,9.412525,16.147461,74.603489,2
2025-01-01 08:00:48,4.985916,2.045975,15.325051,90.607467,1
2025-01-01 08:00:49,5.393926,3.731096,15.063341,80.239263,2
2025-01-01 08:00:50,2.891107,6.281502,8.872894,96.263318,1
2025-01-01 08:00:51,3.968134,8.950558,12.225882,67.83793,4
2025-01-01 08:00:52,3.502057,4.677535,11.149625,78.354378,8
2025-01-01 08:00:53,4.080421,5.734015,18.955902,83.642063,9
2025-01-01 08:00:54,5.89528,4.578409,6.16745,76.992875,10
2025-01-01 08:00:55,4.468222,2.619032,14.757535,83.874203,5
2025-01-01 08:00:56,4.011279,7.564768,7.337511,91.597826,5
2025-01-01 08:00:57,4.998631,5.813383,7.426117,79.506966,1
2025-01-01 08:00:58,3.390021,4.202847,12.797744,77.735911,1
2025-01-01 08:00:59,2.766336,3.485072,13.381883,80.512997,8
2025-01-01 08:01:00,5.653474,3.490888,9.68308,88.129145,5
2025-01-01 08:01:01,3.492825,4.905615,5.810358,79.630009,9
2025-01-01 08:01:02,4.248734,5.797907,13.132216,94.505105,3
2025-01-01 08:01:03,5.131887,4.774446,14.324355,94.176978,7
2025-01-01 08:01:04,4.780398,6.117026,7.500237,93.380004,10
2025-01-01 08:01:05,6.941132,3.036634,15.822935,80.169689,7
2025-01-01 08:01:06,6.708011,5.587528,15.050469,73.877482,7
2025-01-01 08:01:07,6.028009,3.592602,15.720799,77.752035,3
2025-01-01 08:01:08,7.635741,5.003165,9.698008,97.587491,9
