timestamp,pupil,eda,eeg,hr,kss
2025-01-01 08:00:00,3.8108904159657686,9.09183227106987,5.775225817529115,91.08587663709747,5
2025-01-01 08:00:01,5.827500072434707,2.471662717603027,12.97031947352222,82.3361699894322,2
2025-01-01 08:00:02,5.061978796339918,1.5344592337031087,13.109526824151597,76.96888036987906,10
2025-01-01 08:00:03,4.595304694689628,4.945582326747874,14.561448522473098,96.25417540378945,6
2025-01-01 08:00:04,3.046065241548528,9.857939495694946,15.891370005839923,64.44789929224605,5
2025-01-01 08:00:05,3.045980821176709,2.4963471879638544,19.637781191938018,79.70500417163436,6
2025-01-01 08:00:06,2.703292642588698,6.754141919318197,12.74450522451793,60.454145790696764,1
2025-01-01 08:00:07,5.531616510212273,7.640034191754304,9.844347094118689,78.74642567976505,5
2025-01-01 08:00:08,4.603902541101231,2.452611685524757,16.927792921530553,62.25213102727349,9
2025-01-01 08:00:09,4.978254022286159,7.309341851257409,9.062483768931113,64.75271665072287,10
2025-01-01 08:00:10,2.572045730035309,3.7410530139206073,11.584571310584542,64.7010498710842,2
2025-01-01 08:00:11,5.89468448256698,6.359827722876437,6.17684572013399,85.96841208464255,1
2025-01-01 08:00:12,5.413549242801476,6.371944136532857,5.3802611512318625,89.84179517061693,10
2025-01-01 08:00:13,3.2431868873739664,5.4041693723401085,19.439726220168875,83.33475060388639,9
2025-01-01 08:00:14,3.136387385224852,0.9938687235386422,17.539701807683088,98.48690193898167,10
2025-01-01 08:00:15,3.1419157844870185,8.369494706333455,15.43961309140547,74.99482318094816,9
2025-01-01 08:00:16,3.5648478503583823,3.275722643220185,11.134294166214048,71.42848345127443,9
2025-01-01 08:00:17,4.336647510712832,1.946533252958557,7.599414801062687,94.7439651275784,6
2025-01-01 08:00:18,4.0118075652474054,0.5036739013921628,7.34655564006629,68.9438335407781,8
2025-01-01 08:00:19,3.5193019906931466,5.949840137563593,8.75364347246893,98.52890157762445,1
2025-01-01 08:00:20,4.641485131528328,6.807887182238596,13.238399970591807,60.48617898759265,10
2025-01-01 08:00:21,2.9882285122821464,0.2642195063857759,15.718938840500934,98.79515306830555,4
2025-01-01 08:00:22,3.5225062698732637,5.169721277162881,14.90296065076597,61.72639647802305,1
2025-01-01 08:00:23,3.7822664515279207,2.342308174459586,9.199008454189142,95.64572454792284,8
2025-01-01 08:00:24,4.096244944759626,6.487210625053553,19.32297920994791,81.108044363452,1
2025-01-01 08:00:25,5.2481158648755475,1.8262276471494154,16.068453750436525,99.71859184477202,3
2025-01-01 08:00:26,3.1988582375542594,6.940283607214413,13.31531078767101,62.95186258941595,4
2025-01-01 08:00:27,4.29982053444764,3.9286799283753204,14.175811193515283,82.15417137605283,8
2025-01-01 08:00:28,4.573450991017149,9.373626888493671,11.294000936416849,98.77210142476396,6
2025-01-01 08:00:29,2.662576444519992,1.4614573470453334,8.715964842517362,80.92391376680595,10
2025-01-01 08:00:30,4.626406981655034,3.4765568753975593,10.339590179768923,85.1759455254105,7
2025-01-01 08:00:31,3.0968344329055206,1.223387860281832,16.367691656965537,87.82994755938469,8
2025-01-01 08:00:32,2.7276805754484785,9.254466820957772,5.2159023294463385,78.18164259071094,2
2025-01-01 08:00:33,5.821099380386666,8.785659598471712,6.741089607603744,85.10232320336254,10
2025-01-01 08:00:34,5.879712115760958,2.653622114380041,5.690039630326291,83.372572476924,8
2025-01-01 08:00:35,5.329390718407614,6.633842055738373,5.610932034784552,96.04632041963956,3
2025-01-01 08:00:36,3.5661481921067972,8.190499781992036,17.831908760165106,61.81785521365831,7
2025-01-01 08:00:37,2.8418523990223434,5.596488034834677,15.554867890700356,71.2385275836892,3
2025-01-01 08:00:38,4.894815592792549,5.343540725724464,12.112607436309878,98.01645936306235,7
2025-01-01 08:00:39,4.0405337280886044,2.4943376799144716,6.467512409765022,95.61055135563666,2
2025-01-01 08:00:40,2.927133821956726,1.0217174012784023,12.374238126752484,78.22627011142852,10
2025-01-01 08:00:41,4.233119185389445,8.982436003737934,12.102076561708486,84.80530391206148,6
2025-01-01 08:00:42,2.6203598239032644,9.014138765916972,7.598028048650228,71.0952473192453,3
2025-01-01 08:00:43,5.682621407275738,6.367704427005353,11.507774738569594,67.52484638895045,3
2025-01-01 08:00:44,3.405729935600059,3.4563949313821367,10.977571015960603,78.54793619759928,9
2025-01-01 08:00:45,4.818827995238937,3.557174788665343,14.237751470783246,74.13408912104211,7
2025-01-01 08:00:46,3.5909887663129383,7.286961220815369,14.526404763014657,83.34624447403488,5
2025-01-01 08:00:47,4.320238074122338,8.981391573530512,5.679560146580668,63.10938547859939,10
2025-01-01 08:00:48,4.4134859777014785,8.882155600224662,10.619189219397068,98.97579230664667,7
2025-01-01 08:00:49,3.1469905943393446,7.820767903990476,14.387898735713545,99.44842977918412,9
2025-01-01 08:00:50,5.893546197175954,6.456113296927449,12.547043878701317,87.9264685607898,1
2025-01-01 08:00:51,5.2129648817639005,0.9329856534509835,17.847347617824834,81.44385465376482,7
2025-01-01 08:00:52,5.7882462954746625,1.7001242695366765,14.880404474284175,72.38110465145311,6
2025-01-01 08:00:53,5.63189572649677,8.995686466418084,7.444016406221445,92.55180078827794,10
2025-01-01 08:00:54,4.592649925838797,6.10364769062994,6.058531211006448,87.38924690215518,9
2025-01-01 08:00:55,5.726559822580909,0.1910508110046335,14.636289173094735,66.50467757379565,1
2025-01-01 08:00:56,2.809723757181718,1.104568274373718,5.397669658124327,96.4370873797537,4
2025-01-01 08:00:57,3.185940018467008,6.668667514169752,13.78663371910195,92.90148971692676,9
2025-01-01 08:00:58,2.6582955111868833,0.150109680077565,19.103453621374364,97.99199653167696,4
2025-01-01 08:00:59,3.6386561576714254,1.6919997090332368,13.632112668138184,89.0287803355344,10
2025-01-01 08:01:00,3.860370513913187,5.532464514729202,10.822548893097828,84.5366078374316,3
2025-01-01 08:01:01,3.449721611208636,6.9497624571576635,14.649323276635297,76.72972145162475,9
2025-01-01 08:01:02,5.4005812820317525,6.554416469075745,11.87379335737275,97.30913933416053,2
2025-01-01 08:01:03,3.748636643427562,2.320266163659542,13.184251839739025,94.64255558001634,4
2025-01-01 08:01:04,3.483270783905833,7.150574291340605,19.12197213164788,61.808746804247576,6
2025-01-01 08:01:05,4.39943629105387,2.4487659662183208,10.791539567011615,61.05467897989008,2
2025-01-01 08:01:06,2.9932347874116694,3.321457011776751,19.41785845735871,75.05853467512199,8
2025-01-01 08:01:07,5.307689432639139,7.490264910668439,18.580259629340958,92.4221332312733,8
2025-01-01 08:01:08,2.7609272528791977,6.531365700567425,7.936867021839447,99.49104517259778,1
2025-01-01 08:01:09,5.954104278101811,8.507311763892362,6.040419513127482,66.01667564414113,3
2025-01-01 08:01:10,5.202856692538301,6.610367633773399,6.5116700206614,83.7652286140854,10
2025-01-01 08:01:11,3.1955048853696035,5.726255173021169,5.273327384773246,75.23563426524086,9
2025-01-01 08:01:12,2.5193274099326084,1.0273802014981155,6.416644411338925,98.79657591258413,5
2025-01-01 08:01:13,5.3541149995919195,3.740386450288392,15.245101601245352,93.68475692542835,6
2025-01-01 08:01:14,4.974000703466659,2.7255034400490823,6.067829726903435,93.53314818844552,4
2025-01-01 08:01:15,5.051525088143455,2.5154974694529275,9.784634454406419,78.7477263917988,10
2025-01-01 08:01:16,5.19944621340081,9.732804492049212,17.67312966454182,76.5927800935066,2
2025-01-01 08:01:17,2.759156281069316,3.9916674742009284,5.349079036037388,70.93628287722825,8
2025-01-01 08:01:18,3.754630049904954,8.931260896253422,17.217027238834035,62.25501986603709,6
2025-01-01 08:01:19,2.905541708337954,6.348272397372902,9.227821621600999,94.58889505020213,5
2025-01-01 08:01:20,5.520861990564578,7.9686319050623196,6.772472414324843,92.51604036520311,9
2025-01-01 08:01:21,4.6815434438964525,5.076107221741402,15.451057480462259,99.98870693144522,1
2025-01-01 08:01:22,3.658143086984272,5.811348457800955,14.43414270169826,99.86547348295622,5
2025-01-01 08:01:23,2.7224542260010827,4.975925168806753,18.162080202905795,82.2172682241051,6
2025-01-01 08:01:24,3.5884381260048177,2.0329055792006407,16.026065657058286,90.75949660722043,5
2025-01-01 08:01:25,3.6381416270936144,7.252275941088903,17.05221395577273,97.79062919529713,6
2025-01-01 08:01:26,5.053621624183224,2.8796463881644727,9.230518588569598,93.98589562709645,6
2025-01-01 08:01:27,4.731451149743246,0.340728067671393,7.661593156695842,69.8939240697279,7
2025-01-01 08:01:28,5.6052445990171424,6.490175729480962,16.259221274612877,78.02176541240374,4
2025-01-01 08:01:29,4.152752238066823,1.8533957261297846,17.10252108900896,65.1663766060598,8
2025-01-01 08:01:30,2.918579860784056,9.410539985093852,19.8575771300101,98.1620410903489,7
2025-01-01 08:01:31,4.996356755280482,9.543892912325616,11.189265153671396,84.2469853780352,9
2025-01-01 08:01:32,5.162747670159141,9.15715746318244,10.580271286891747,69.1457122201385,7
2025-01-01 08:01:33,4.464470191493237,3.7645711325288995,16.646194411129954,86.86802737623427,3
2025-01-01 08:01:34,5.198385129840963,0.25302050363578754,10.112053103795269,84.72512961831583,3
2025-01-01 08:01:35,4.228284587275367,9.29035376961848,18.961359884053472,74.32650872131362,8
2025-01-01 08:01:36,4.329564902836979,4.339023068341412,17.876191277645177,64.54230368798517,5
2025-01-01 08:01:37,3.996393564254924,9.66988270853233,11.434910410625275,86.86292782371198,4
2025-01-01 08:01:38,2.588966943604333,9.639837773183602,16.26306601687246,80.81230803615173,8
2025-01-01 08:01:39,2.8776199944765657,8.544793609126865,16.318143111270235,90.89273566942558,6
2025-01-01 08:01:40,2.6100021499035697,3.0150440314888987,6.546858032538989,80.80654004447973,2
2025-01-01 08:01:41,4.727436439423231,3.9124675131590605,18.538293600193498,94.08726001274161,4
2025-01-01 08:01:42,3.6002459337671433,8.526253048016883,12.578785586717856,82.07627355097942,4
2025-01-01 08:01:43,4.27999741907646,3.2375278510471492,17.396861991616124,82.43751886141546,6
2025-01-01 08:01:44,5.6764826587413255,1.7779781921923157,9.800744015459177,95.06614410633381,6
2025-01-01 08:01:45,3.372522802021062,5.612332498337667,18.432848427443005,76.13931464849588,1
2025-01-01 08:01:46,3.936340230624704,9.367932264191731,10.838025181012448,65.36060913802562,8
2025-01-01 08:01:47,5.144428984900671,6.990694987082232,5.162564772204475,61.15130705253356,6
2025-01-01 08:01:48,3.3007935792206786,5.743605583884713,18.580729646288955,90.20549022694476,3
2025-01-01 08:01:49,2.7694296844007753,1.0620472883306085,6.369300151792004,84.8123820541386,9
2025-01-01 08:01:50,3.514130085198188,6.18857154432178,9.789704563856223,88.16319072396894,2
2025-01-01 08:01:51,3.0642745053890152,9.901533116032207,19.250929505762073,68.51856646035642,8
2025-01-01 08:01:52,5.753941783199005,1.486831750841588,19.25910720406334,65.45485902347079,10
2025-01-01 08:01:53,5.328421328475459,5.231463558400994,13.601568321849292,60.58178662671528,3
2025-01-01 08:01:54,4.716913147786482,8.785993412086759,14.47755818254699,74.02350235226388,5
2025-01-01 08:01:55,5.550112065657012,7.433609315766624,11.726682829674797,83.59670747418532,6
2025-01-01 08:01:56,5.312852269146901,7.000455835853153,9.398161575470969,75.68976180398928,10
2025-01-01 08:01:57,3.1529952061011253,7.054592431472382,9.92996818054874,77.49899688094916,6
2025-01-01 08:01:58,5.623956494714922,3.6589623970755762,15.087776841155577,96.16634777974994,4
2025-01-01 08:01:59,4.387697846704778,3.0065592582184846,16.2856179415652,73.93021868093201,3
2025-01-01 08:02:00,5.326040543074219,8.112675439237284,16.873685655887726,80.55957956639243,4
2025-01-01 08:02:01,5.636319549732226,8.12012260732389,16.84427214191831,91.34612050964571,1
2025-01-01 08:02:02,3.6130121624015237,8.684015953943026,6.368091545730356,75.8617112928508,4
2025-01-01 08:02:03,2.8851817358468685,9.141081470309066,12.416304570538722,84.88346800911494,1
2025-01-01 08:02:04,3.297773068896796,5.162289748723284,5.863381400249664,94.4945483498698,1
2025-01-01 08:02:05,3.994877260191897,5.065011317403276,13.242933234856032,97.98082494630569,10
2025-01-01 08:02:06,5.363051680728725,8.003122271771074,11.622957520600655,65.88293923716152,6
2025-01-01 08:02:07,5.512557041397202,6.534642914699875,18.315562741374496,97.06350500645978,5
2025-01-01 08:02:08,2.5243324568591676,7.049472084851263,10.26372518828118,79.68465172318153,4
2025-01-01 08:02:09,4.28761555902148,7.9783474274174,6.756005246414087,70.32977553195833,3
2025-01-01 08:02:10,3.9609385110207267,8.911052883993907,7.144875230792538,78.36543024953045,1
2025-01-01 08:02:11,3.2773773366475556,3.4461520528302048,16.42265947576208,99.20130301141909,6
2025-01-01 08:02:12,2.91952878566789,3.818271231135446,14.273270949743916,79.70472375971478,2
2025-01-01 08:02:13,3.681653099912698,1.0304212044246033,6.516840141841854,73.15006441150032,8
2025-01-01 08:02:14,5.800183963693817,5.824973395862123,6.261602091724962,85.33603417266903,10
2025-01-01 08:02:15,3.6312102620726434,0.45582851058774665,15.5145369718868,69.60582475112773,5
2025-01-01 08:02:16,4.315767176101781,4.709420379511355,6.091445095462903,63.03453312434656,7
2025-01-01 08:02:17,4.960566356133123,5.472181883605009,17.32790088935534,65.15518887642597,10
2025-01-01 08:02:18,3.7727036083275287,2.9367583960700157,15.593633407347443,65.1218335583109,2
2025-01-01 08:02:19,5.901237289523362,5.949249279633206,6.2202317096284965,66.07610774049178,8
2025-01-01 08:02:20,5.8685655322973895,0.4019524743965893,6.2725657112778785,65.5530869059764,2
2025-01-01 08:02:21,3.3812380353887743,0.4697470686172227,19.79959367751763,85.63498979212858,4
2025-01-01 08:02:22,4.240369770623349,8.243745550530617,10.614061936341805,67.27520337596579,1
2025-01-01 08:02:23,3.553074084358694,3.665887349971503,10.559632206003364,73.82669133295452,5
2025-01-01 08:02:24,3.4969417303211365,1.3578990752536595,17.191993508862538,95.87153639624047,9
2025-01-01 08:02:25,2.629104315740865,5.270208274542563,19.20872866075788,78.95846561051489,1
2025-01-01 08:02:26,4.633475168929639,7.722936175676248,19.790015957343066,86.70230954084109,9
2025-01-01 08:02:27,4.259376581301015,2.2366281722187478,16.300672778884124,66.8927948480652,8
2025-01-01 08:02:28,2.6801756293749626,6.266615710608102,10.643893782963737,67.69156075234683,6
2025-01-01 08:02:29,3.47526262482814,0.9449399034383031,6.252510750480031,61.63474465065916,7
